"","GSM254625","GSM254626","GSM254627","GSM254628","GSM254629","GSM254630","GSM254631","GSM254632","GSM254633","GSM254634","GSM254635","GSM254636","GSM254637","GSM254638","GSM254639","GSM254640","GSM254641","GSM254642","GSM254643","GSM254644","GSM254645","GSM254646","GSM254647","GSM254648","GSM254649","GSM254650","GSM254651","GSM254652","GSM254653","GSM254654","GSM254655","GSM254656","GSM254657","GSM254658","GSM254659","GSM254660","GSM254661","GSM254662","GSM254663","GSM254664","GSM254665","GSM254666","GSM254667","GSM254668","GSM254669","GSM254670","GSM254671","GSM254672","GSM254673","GSM254674","GSM254675","GSM254676","GSM254677","GSM254678","GSM254679","GSM254680","GSM254681","GSM254682","GSM254683","GSM254684","GSM254685","GSM254686","GSM254687","GSM254688","GSM254689","GSM254690","GSM254691","GSM254692","GSM254693","GSM254694","GSM254695","GSM254696","GSM254697","GSM254698","GSM254699","GSM254700","GSM254701","GSM254702","GSM254703","GSM254704","GSM254705","GSM254706","GSM254707","GSM254708","GSM254709","GSM254710","GSM254711","GSM254712","GSM254713","GSM254714","GSM254715","GSM254716","GSM254717","GSM254718","GSM254719","GSM254720","GSM254721","GSM254722","GSM254723","GSM254724","GSM254725","GSM254726","GSM254727","GSM254728","GSM254729","GSM254730","GSM254731"
"TEK",0.00978442577826033,1.9512799791962,-1.21404115470881,1.77246509165924,-0.742025056174533,-0.42493749030013,-0.938516774463046,0.0865876109284364,-1.11179765999945,0.18838749166017,0.306803733380777,-1.07041594046554,-0.815503916651266,0.280204430156572,-0.781273947753609,0.803390274851074,-0.95307433846657,-1.22350323367097,1.14083013849071,1.30378900076397,-0.578299467416815,1.07814957638367,-1.18569591833488,-0.23967471635517,1.79306931340372,-0.568290240971174,0.498643123134116,-1.10018403609063,1.47241964916723,-0.469751191083857,1.23712097563921,0.159279644587715,-0.594313640844645,1.57357088713422,-0.704319338832231,1.28305021103073,-0.853242502004462,1.52699425682599,-1.14800194008823,-0.912598773675574,1.01154981794271,-0.506251939611061,0.633469283120112,-0.577377108861085,1.36560763935047,-0.597158301626382,1.09524794107034,-1.26230645265099,1.62686944089129,-0.933233453692923,-1.11420361005226,0.617454792084728,0.00359375850844768,-1.03949941526884,0.770665593105825,-1.08165282426944,1.37248980163699,-1.02780506003671,1.04704908721083,-0.441148789477609,0.980297655137677,-0.827938076757072,-0.813933145523428,-0.628430934820912,1.2246872081721,-1.35731702541235,0.852429678554093,-1.01396721077228,1.07441460627066,-0.498137675645929,0.373476344875142,-1.26478919889867,-1.38124258223993,-1.05485513943453,1.37775190316311,-1.15737828613659,-1.02427415131899,1.14715542401286,0.653973642785487,-1.07998428464989,-0.441870485621614,0.839058550673618,-0.643218563245376,0.429344926494725,-0.458317832771484,0.351573701207188,0.179277575369003,0.915085174432082,0.802148103701836,-0.802753612464871,1.47492776541082,-0.635820161206623,1.25388569359241,-1.3420058704734,1.35115962809869,-0.635707230596584,-0.649704405941221,-1.27227063054473,-0.344483371372774,-0.831538410406311,0.471962735284632,-0.638154361090969,1.44782779176055,-1.0866733473724,-0.140589688158954,1.62857937147669,1.39661946720962
"TCF21",0.279415688277255,1.59139641897737,-1.20085522413318,1.32391491845745,-1.02988462181132,-0.533043795651402,-1.14512701074874,-0.518054287685907,-1.09049502000967,0.162811772971642,0.845087436481426,-0.955209801714821,-0.547700437962009,0.434262213471326,-0.630423532641676,1.08655239968293,-1.25112778988757,-1.12961214834337,1.18858623316987,1.29847639674918,-0.43583026115575,1.05390365979664,-0.653995855303152,0.0173299219224478,1.53149222121127,-0.526061363877458,0.855281240748718,-0.83420959116381,1.15630553465834,-0.60500468277383,1.29718963712372,-0.406515523665966,-0.6585353729147,0.958256186506405,-0.665150717954854,0.587236258265363,-0.346510496821135,1.57751079062897,-1.39411752130514,-0.927119843059886,0.878065879730128,-0.861992258194263,0.626876256988042,-1.1812957542268,2.02233415233893,-0.555624920347174,1.05863519277064,-0.997862599107067,1.63677617200709,-0.990439881537219,-0.796490474626023,0.716045397831398,0.672875237485129,-1.30793163203694,0.601225307468276,-1.03404591521124,1.06311493936924,-0.941723434406215,1.12236476513163,-0.680194951581423,1.00281536716393,-0.90940247867841,-0.673620310957572,-0.974212934936262,1.39431520078184,-1.3225587556018,0.75664274906056,-1.31300259054459,1.65908076266035,0.321517466483527,0.489964309239903,-1.35684664590457,-1.45385385747159,-0.761655027925491,1.58078853937189,-1.18772003854547,-1.20975661959679,1.10500351726317,0.89201287866434,-1.21287399149369,-0.59834888207682,1.03725533737011,-0.506888004069816,0.950044375619618,-0.579850459804669,0.378416178115628,1.07341107732012,0.0880047439614664,0.341159275767114,-0.698384593215987,1.34345599859132,-0.446229342286304,0.872722869811042,-0.595833040290681,1.32415848584904,-1.49183168950477,-1.42726439170916,-0.947758853845593,0.290083810192081,-1.10953054794791,0.683549752730377,-0.151803684719575,0.80684706684543,-0.877128659676732,-0.124431427546223,1.48747558916159,1.24092596796491
"JAM2",-0.258103129220442,1.43621153092714,-1.36013664996932,1.41754667294877,-0.498347230102265,-0.363068326395414,-1.27720429177995,0.443284892195697,-1.20113495593123,0.179334572618139,0.98037524697955,-0.851218624295217,-0.947305436312203,-0.0806804707241227,-1.256188952365,1.22886538793848,-1.03807660489879,-1.69951401733342,1.47485100315112,1.04121245200209,-1.26528978052485,1.15464572961304,-1.04968636602018,0.035592084272019,1.49292013930557,-0.952629199326318,0.790572145649934,-0.710526165884233,1.13488843790074,-0.371053066120243,1.83199255176323,-0.0784982549480229,-0.172186899942619,1.28793109490361,-0.531468046294788,0.623550599116516,-0.46399172640359,1.45943884718801,-1.12783022789838,-0.882362308048133,0.961199254418882,-0.317655144950839,0.842250240513438,-0.775693633023505,1.48287337274041,-0.806812709537023,0.547477136752238,-1.32984909912678,2.08230241820781,-1.28084811775506,-0.790183783681296,0.245691276921622,0.425361120518257,-1.18914072366277,0.93617532323021,-0.881977448062963,1.52709722498809,-0.567501327715576,0.755818446429899,-0.753825907578898,1.12985085512513,-0.602590530941727,-0.720213838165054,-0.641571805658769,1.22872185376152,-0.973353982348552,1.11521817344665,-1.17486700167083,1.70854006792533,-0.269469719278271,0.494875837857675,-1.12140902457222,-1.66995922268332,-1.25257525789126,0.748084098883249,-1.19999135087352,-1.05695663874807,1.33314429162249,0.494050799340646,-0.779668839940404,-0.720420809322014,0.841490062031813,-0.462816657671378,0.711185843662194,-0.711752386383281,0.832213939215078,-0.375295970811499,0.991853267912677,0.933749442865273,-0.524712319110614,1.43754515702189,-0.230285801241325,0.935346028201456,-0.794282439791864,1.40324886140129,-0.892536935623842,-1.05122807801779,-0.938431364035959,0.442175344983818,-1.36889684445123,0.370756909678353,-0.352884358652494,0.72837813149907,-0.811205693079619,-0.304604292317767,1.27116186981983,1.16091974966624
"SPP1",0.964395573578873,-0.768730496325883,0.418579589904366,-1.1188219548991,0.776551692613451,0.165375786187154,0.585728479949981,1.05593745990431,0.747850583431753,-0.836644841107658,-1.18198575437781,1.3589662596198,0.779518744479471,-0.602880635324806,0.620070555964981,-1.09795814951091,0.945781833722559,0.673738397019863,-0.895910243850091,-0.638310204897124,-0.216671998518096,-1.35000790289919,0.983150498691658,0.750156927835757,-0.94418268272067,1.18595437320616,-1.00935439100224,1.08061666980529,-1.3459135021613,-0.204224536529929,-1.34087214467853,0.577251905491411,0.890102762075918,-0.941086425201848,0.907375096393202,-0.722000209537617,1.42208916118767,-1.10280863148304,1.2334285524495,0.70174137683326,-0.986368211058299,0.853033718445916,-1.01315975509125,0.691440701821756,-1.10101280694546,0.829273650280847,-1.27966688407413,1.32752527546459,-1.34603460533976,0.968097118537562,0.865617113334878,-0.85735324919998,-0.903271693078543,1.49334604876735,-1.18179986462663,1.28840927324791,-0.917413370761703,1.24826869254116,-0.945984214468088,1.0938730724957,-0.945608665705325,1.00960709328492,0.684815387918685,0.785512651895811,-1.19290550928714,1.30801350419148,-0.480975565373069,0.905391600011252,-1.20980273780154,0.563608331263357,-0.0704470911898272,1.48438549553154,0.494798940532303,0.61968385609757,-1.70155583691237,0.632300042321555,1.01443799314949,-1.3112839230409,-1.09597671781414,0.13609722139063,-0.309287954665971,-1.28089349984332,0.837749269094506,-1.3155422291854,0.16537398153582,-0.573515679408068,-1.14106808301412,-1.08761409929446,-0.947652780325562,0.662972060442154,-0.918831602768881,1.16251551247102,-1.04078889563887,1.31670388061529,-1.46674673800752,1.30396597886183,0.0147527811409234,0.312867569005126,0.491774299781348,1.48230945334804,-1.13964234775888,0.827809179825324,-1.55744142666304,1.07825519740454,1.04418082500892,-1.11091280465483,-1.07420550338459
"PECAM1",-0.268278501738985,1.50025249415381,-2.00168262460895,1.18447822490538,-0.680130659234785,-0.217104677921467,-1.1031481037062,0.446754917192173,-1.25467070606896,0.630018203494174,0.483614912102563,-1.74038707777495,-0.59710654216407,0.519272874496515,-0.366677438952565,0.70155889714786,-1.40147720075789,-1.21118604993105,1.43039007732592,0.873270435540403,-0.800158425010894,0.710661366083887,-1.1958758616774,-0.984433038168768,1.05222798093873,-0.0552011252954598,1.00981440737813,-0.327772774649698,1.19598739996758,-0.963073716424492,1.53998817649316,-0.277106021036494,0.0153958308247847,1.29572343008455,-0.774243777074953,1.36446215040592,-0.856287214812405,1.47407610598779,-0.969015437241823,-1.05104140927159,1.00161529089961,-0.563565012003732,0.199605367640794,-0.776898270968907,1.40190276208522,-1.10466856830882,0.712207302454639,-1.0751434206729,1.15148275064003,-0.834907272830723,-1.24123632673947,0.86324611663893,0.496494578072633,-1.5007370939831,0.810938140344765,-0.799697722747234,1.28247412931013,-0.356652706148411,1.18895813999942,-0.114009344656528,1.10459111469264,-0.571530983014579,-0.244745315807571,-0.887295833020556,0.629224899875857,-1.24272035706581,0.767472780941162,-1.31775612380187,1.07554220249673,-0.468170249437276,0.406401169746058,-0.534197660823256,-1.40281161314867,-0.730567899869089,1.29016335710417,-1.77364107072784,-0.657893628275096,1.68489293322589,0.623266544112651,-1.92713994013753,-0.0615226116780229,1.27244113816199,-0.859793821982843,0.424986316650501,-1.09954732677731,0.700580726853235,0.710533943186897,0.932331372053089,0.683120271792719,-0.888366385408241,1.36442170620103,-0.0489101395986027,1.47955193006281,-0.830131000460185,1.23528399069066,-0.963667129684641,-1.06725140421644,-0.559791185320096,0.0550592181624014,-1.06302002290049,0.628446358786516,-0.526552927567491,1.27059412700965,-0.466715657446432,0.162447027735549,1.43721087816493,1.18187794043693
"STARD13",-0.0346731471686843,1.42505489374852,-0.908833156284962,1.00266982089098,-1.08466064148199,-0.978822294177587,-1.06486987810762,0.387884627425493,-0.970458933234438,0.707510514965012,0.341279064354136,-1.09086199710774,-0.533400856039738,0.104667457618723,-1.10331659135768,1.25168277002238,-1.02131656793478,-1.27991796408134,1.3360715519527,1.52982182625144,-0.938044263001286,1.5545268997613,-1.45748905283084,-0.058808141506569,0.976201178784886,-0.343009660742068,0.936485992758341,-0.947712733045725,1.2315354219873,-0.112634505444575,1.63898890592512,0.396038676715981,-0.360326087931327,1.29220940714226,-0.749471826265422,0.924378581640564,-0.663581490529552,0.828025230792744,-1.53963068017529,-1.11519295639023,0.556550216557627,-0.709358771306659,0.336789423669275,-0.847235472417355,0.917634802712556,-0.918814865365986,0.411166362624246,-0.57013128122711,1.08861745342685,-1.009454996225,-0.846865517574112,0.341417158841186,1.01480632862458,-1.38413197578875,0.708284169214016,-0.809728458671195,1.26130957286789,-0.294509742485939,0.999801172157114,-0.395716086664851,1.39338690705599,-0.745891437218991,-0.694874472431697,-0.71071335727237,0.499334576636571,-0.869488761379949,0.746893246627349,-1.09463128968228,1.054984302253,-0.564347439737583,0.830636734223009,-0.986822691270552,-0.992498017582807,-1.98022384507483,1.0746143373418,-1.64543927504564,-1.36428947613143,1.18689998091364,1.21871482687654,-1.17386273753935,-0.910184639218076,1.11861622278708,-0.146951174739484,0.156299427327934,-0.500548529100852,0.620970385130427,1.01454496671781,1.20457271987281,1.20857414862866,-0.482683858405878,1.43752002950636,-0.384522061627986,1.39744861387059,-0.55014435337507,1.73599470495485,-1.75977293040125,-0.878387456332919,-1.38681964069661,0.131057690565926,-0.875651706890628,0.548088898083808,0.142889562659221,1.02853299898342,-1.01082159378781,-0.221205114764089,1.49802976960547,1.32374191821921
"GPM6A",-0.559813801418067,1.69943183556134,-0.796721767507343,1.73411633805595,-1.01528662462336,-0.793470457316409,-0.84167067059468,-0.0554936301694605,-0.920100503485674,0.370225491336884,0.237735523675564,-0.733918117230761,-0.581629056783765,0.150281081432559,-0.848289067571765,0.988686712958931,-0.880288777046638,0.370770218199641,1.47158680450902,0.801322830771025,-0.638607257090857,2.07363723313406,-0.943975910002752,-0.794188494315294,1.74973588196694,-0.91254338629112,1.13835664279752,-1.09013356722419,1.35637772683321,-0.466863418684078,1.39349717982824,0.272949821144107,-0.709020830112137,1.65569967869449,-0.789151090233809,1.34496283232843,-0.811003483935506,1.24726780887094,-0.568490730319866,-0.623928140762304,1.15690666841491,-0.97577190917929,0.201220973974378,-1.02525261848804,1.39642963961013,-1.07665052868245,0.908944198444919,-0.691852553815644,1.5116161060321,-1.0019119962028,-0.971967804952005,0.509727590581105,0.648727434295877,-0.548448137195849,0.889462598108752,-0.846906234149653,2.06580406045728,-0.946540831143651,0.575692777773064,-0.884998545847822,1.11476109681942,-0.954278704272842,-0.743927725708537,-0.904015418687777,1.68040640700973,-0.955222461594724,0.948175688984814,-0.999500539598438,1.43591530026034,-0.726427949266853,-0.437020968632203,-0.984074384989683,-1.02275935694089,-1.14450190529572,1.30201059122005,-1.04805487623738,-1.17994452883344,1.43651660625203,0.945910774911857,-0.908872911073723,-0.649342752543135,0.826813627418262,-0.86180442076572,0.552144627541556,-0.758098144226745,-0.243881239456506,0.71008433450712,1.09480117868921,0.729600492615484,-0.95134869977244,0.627203498079001,-0.90971605284881,1.20236808192406,-1.07458041412469,1.19406441058045,-0.795623029040438,-1.09680893302745,-1.05199293369762,-0.205681405945403,-0.850717297526065,0.171439628324085,-0.702022791215431,1.33665768466813,-1.02199679057916,-0.47833333856529,1.07688743486311,0.698504762384112
"DUOX1",-0.434139218043566,1.34717938760599,-0.894973633137006,0.514202274870211,-0.856913191306619,-0.937297031625593,-0.156005051208403,1.1416469849495,-0.723696916138476,1.84255169182589,0.578432016729547,-0.699570072101506,-0.129081205133838,1.20746802553484,-1.91229017054719,0.449954197396619,-0.405564906432039,-0.961726130128627,0.839114059635043,-0.00809610558622883,-0.0510357015109062,1.26898511376525,-1.22891461043856,-0.967017108797356,1.07333534366629,-0.624376744314187,0.729497013101363,-0.952429805107886,1.48665175078873,-0.914587079464221,0.984827505320523,-0.478730597960595,-0.960771467761697,1.2617003310087,-0.96124803250601,1.5089803207004,-0.573324273346704,1.42016870073912,-1.06189261854993,-1.21692605679894,1.71345638770099,-0.954416891702319,0.787434828857,-1.1686407127011,0.481264641127599,-0.452108880317251,1.54024780046327,-0.80807021505372,0.939686687968378,-1.09805714035213,-1.10790836731863,1.10835165941541,0.0783892835710876,-1.22083954830352,1.50207318988959,-1.30367100898409,0.195606528147451,-0.830493436313179,1.3078964642803,-0.654203289827766,1.02063259048526,-1.24608990456707,-0.848408486216778,-1.11582878224756,0.557668392804223,-1.28405789083851,1.02596921995578,-1.26308721049149,0.614769556543666,-0.520422613451471,1.04975910984319,-1.62331142495581,-0.565285031295793,0.107415998065665,1.23564417589455,-0.499794484346755,-0.857003933119084,0.576344220930843,1.35887155149173,-0.0367297165908225,-0.639613284573277,0.403400987776408,-1.47817633351755,0.882948217312088,-0.328967858228497,1.57693560501569,1.38020220289668,0.670571103009398,1.14896026058279,-1.04353033728384,0.296058885686977,-1.35241649810527,0.568748093649867,-1.13790469731387,1.22029502759635,-0.37733706050858,-1.08775591334866,-0.692405393183519,0.111808347493952,-0.49461864669009,1.67911000360619,0.569267762310076,1.11518936139655,-1.28524470201836,-0.51001696167112,0.779306925386922,0.738044594589658
"VWF",0.212594219945872,1.33444789842016,-1.6321197619938,1.45939538989606,-0.525088512073688,-0.0355796414551712,-1.16979506042404,0.83273797933224,-1.69587748184224,0.484684765230902,0.776020459827877,-1.48938636396705,-0.942523426522304,0.265223096504869,-0.81550943219789,0.702319197410359,-1.18894879195081,-1.3394927911812,0.848389941217077,0.864300176156973,-0.42297086829481,1.05458816546811,-0.96673678157927,-0.407572860464906,1.34041014411237,0.366370304302764,1.1574644628991,-1.44494234415923,1.023179600522,-0.483998070550691,1.12266860388231,-0.132540973635124,-0.807655734781478,1.31769605744085,-0.612607636717586,0.984121881434295,-0.925710184808703,1.2497802848472,-1.56951514976386,-1.74233378607234,0.700670663434747,-0.488857031601068,0.392663415548788,-0.828676911327357,1.25452850531566,-0.391841777335036,1.09507975319115,-0.574527015747381,1.14321839860681,-1.18223449957329,-1.33627507461151,0.668791122558688,0.436960278825628,-1.67981192840688,0.74142532397759,-1.21303346366,0.936376627574029,-0.936296112443079,0.724097779196635,-0.681697807708822,0.511593531029748,-0.62012231153933,-0.310242821233935,-1.46941782548141,1.1155865864746,-1.02052462556806,0.790026622578422,-1.01738992286049,1.16405552506059,-0.262488874203706,1.24387634565671,-0.841948869276695,-1.87182279208926,-0.6503058078621,1.54677814920418,-1.41645485534723,-0.574498768856036,1.20078863690639,0.590311501248461,-1.27613688178586,-0.232929353602253,0.934717958134615,-0.886368159656233,1.21833733340919,-0.367573433840316,0.897941648406151,0.463263233924132,0.402670877743479,0.650893004759085,-0.345462359976719,1.03077592572589,0.177323885663269,1.73361928480238,-1.00449822449937,0.943287587356258,-0.690915677078228,-0.440512763160551,-1.4217917137617,1.06675982503318,-0.746330610576485,1.08791623435951,0.277356972700213,1.36534328260845,-0.709540141936106,-0.470087069244192,1.09856119831205,1.30953149210889
"FHL1",0.116273801582162,1.16806406288512,-1.6310622134666,1.22814457051984,-0.64368480538095,-0.547723634495109,-1.15999811524263,-0.313849893021666,-1.46085973749073,0.503449147260802,0.917826664408058,-1.88979872561133,-0.605185557069594,0.503964757523115,-0.955148278200945,1.25430936544249,-1.47509203382986,-0.867474921288795,1.15091463253603,1.24193903183988,0.0525938160977396,1.10433064174423,-1.22523092267918,0.219925758797426,1.14592521549422,-0.352750091002528,0.901251733447503,-0.82440692504571,1.15915886674777,0.154924871987376,0.937169579067534,0.0135456579699688,-0.772053539569439,1.1489954354953,-0.614924743154841,1.01913921526122,-0.410190688006123,1.01306389692215,-0.954157602554523,-1.40216856040194,0.89070674712294,-0.750201917526962,0.757776202873556,-1.11744487576602,1.20688231970051,-0.516876339495821,1.12982610672582,-0.876839860229662,1.0620622445054,-1.10599514837502,-1.00331967735088,0.924497489123755,0.579597635759392,-1.63839203505024,0.900433045212315,-1.13427751099637,1.3925223324818,-0.993600470163383,0.839925580978587,-1.00629694629883,0.908773995040748,-0.655113049996442,-0.54803361486344,-1.1120920294831,1.32586072501196,-1.98773863652401,0.888039903028931,-0.794966263533709,1.16531487418018,0.0422247876442801,0.420555607036609,-0.860881501759444,-2.2490950045822,-1.44965691594294,1.21511036740189,-1.54076489593116,-1.07738336348743,1.08163466398774,1.04269796810407,-0.34740914079611,-0.268784797896223,1.14034204497679,-0.709342832514199,0.963360723152725,-0.496537039740976,0.499667395531664,1.01864928638965,0.727550666725641,0.916797774128799,-0.520019993527784,0.902453381857957,-0.190644937354113,0.956256855376247,-0.50542083240072,0.964026303833325,-1.45223080481024,-0.87944244450358,-0.71782209179574,0.998167132159832,-1.06749197481752,0.845003185634637,0.27382480715557,1.2081588907165,-0.549803205977995,-0.163247693046422,1.14453859429327,1.10477847316815
"ADH1B",-0.679130653250264,1.61893728018445,-0.795817648665174,1.85532017161076,-0.978793436265929,-0.473360327659585,-1.13317995190392,-0.77086483869037,-0.889419849561584,0.143075300209013,0.802719202449432,-1.02933117973078,-0.821257577687261,0.283517393360909,-1.08166738804327,1.37170750962135,-0.85171838527772,-1.04773252090134,1.18749193966544,0.757096465332157,-0.316191865620565,1.18018928623163,-1.08828054868216,-0.160534812264821,1.73149407604584,-0.62327260917546,1.10781543247612,-1.00937168988718,1.25684540727665,-0.808226856893449,0.451666358912991,-0.028434091332009,-1.14873251958389,0.841698807608599,-0.766207996966972,0.574358398768242,0.000248088625428067,1.06237972180113,-0.841674900723757,-1.10265636009088,0.834050554958214,-1.31063595602049,0.75167100547654,-0.991616350029009,1.92822874868508,-0.984181907384792,0.117403576325954,-1.03734902630556,0.38561793104475,-1.11805402532831,-1.18922836148296,1.28883003298558,0.704701376966345,-1.06884581196824,0.957268676461105,-0.832831019740335,2.04226034963711,-0.983656225782679,1.15975534239242,0.163274272894542,0.853575712277705,-0.930063957044735,-0.680328107579075,-1.06820215934722,1.48541591505261,-0.879682663476475,0.300327558604028,-0.990797006353156,1.83135635441829,-0.648449691092048,0.404095973207935,-1.21876240916151,-1.13810527346554,-0.951986709860575,0.90691874348192,-0.823583477918259,-0.885297171780997,0.861431657332597,0.671494547980233,-0.793311043628237,-0.646754214469371,1.28448837326352,-0.536926810030811,1.75376899042968,-0.730789770179183,0.968591581119052,0.699564675474534,0.668945924407761,1.67342619881734,-0.377807913986726,1.57612855959361,-0.458190542797525,0.701361475949369,-0.899862534847761,1.36529867022967,-0.98293697487332,-1.12600744623297,-0.983651259028322,0.531362955494623,-0.935978553369206,-0.0252700705031363,-0.378915790212721,0.512962979522413,-0.875973878071443,-0.266128721726628,1.70315385592232,0.882727433350722
"FABP4",0.00198482211200283,1.40128787206792,-1.40092475783947,0.962094061824932,-1.37091011592774,-0.517547892880823,-1.18074058539879,-0.570983013988987,-0.992152344003652,1.17735903307392,0.829896914222695,-1.15831442000859,-0.117777859467772,0.980792297658011,-0.526399008229158,1.02321129806411,-1.12508710498945,-1.09743067664326,1.25926831174657,0.118459097400284,-0.397756614170129,1.02440397968035,-1.4293450445712,-0.907157852809139,1.20354222167672,-1.036663056167,1.33295614780893,-0.53204551332562,1.24860082625238,-0.70019476485162,1.47185717293338,0.0243935836915604,-1.16673599348443,1.07930217404108,-0.844566075127047,1.25337512510285,-0.92070594337193,1.1770418774308,-1.06761988050779,-1.13937276219864,1.14736715864125,-0.622908861923002,0.796372255954813,-1.0965863447217,1.27222180928621,-0.706757848738672,0.907915939139342,0.617514251866573,1.27584104299922,-1.1835003221362,-1.07036096309964,1.31506548858565,0.606758322066929,-1.00586489062801,1.04487606224065,-0.76423344611451,1.07232614737995,-0.893483534411445,1.52915532547974,-0.750203183463763,0.671356741531775,-0.442293111367682,-0.57789940032226,-1.15043452521549,0.678369533222301,-1.3780832929188,1.11774299465927,-1.10453767611867,0.787823667053387,-0.630023256514019,-0.204532912928029,-1.242422549611,-1.39794719721072,-0.982414382107252,1.07599039685205,0.597950864786098,-0.468043442535549,1.0135938070016,1.28832294863507,-0.667260291042572,-0.764844390205171,1.20164173573498,-1.0842199696623,0.646736036599847,-0.389511436482587,0.789498407847998,1.57279123216274,-0.348105910733223,0.772300527644935,-1.03460655785772,0.848055627298426,-0.629156205238798,0.985546226507303,-0.861444121786104,1.13424625874751,-0.726872173088515,-1.39783455323281,-1.46501690688488,0.433712033872563,-1.19534553011379,1.13159640942061,-0.202875546328428,1.29395074683313,-1.06911817183577,0.164839227782987,1.07860235205362,1.2692657898643
"FOXF1",0.116985909879361,1.48286144008538,-1.18315090117629,1.68654336587062,-1.01964914796982,-0.74420961139498,-1.18095216073471,0.324069279584016,-1.10952737992541,0.804330969367134,0.482036426544731,-1.06039351087769,-0.677476577143436,0.0784869975144672,-0.332308316682023,0.952212861480263,-1.08846117197997,-1.31221256789629,1.56243629893933,2.10594554547164,-0.2615879688014,0.801740514749902,-1.06621897730113,-0.67398210804612,1.45175277537298,-0.459026607301716,0.561792872610261,-1.01091820333328,0.957409700730892,-0.501286777908291,1.52161205259922,-0.399850239276718,-0.400749119229545,1.37954075852278,-0.570037044235527,0.888488002358365,-0.850984239349537,1.86766270390964,-1.18035679449906,-1.1661808083447,0.700434655292546,0.178886774185969,0.348668369612461,-1.02141450468391,1.41360093618453,-0.752445505413134,0.816237093076932,-0.752104538397769,1.2807726059124,-0.637947091807354,-0.794429371235251,0.868450608089755,0.671352316989136,-1.21647597174815,0.601656345923028,-1.07903710040963,1.29144098520588,-0.780485484508517,0.912725633454839,-0.966607174156534,1.3826536184362,-0.850791589051536,-0.536813679832276,-0.584639087839071,1.19446562840802,-1.18397298223606,0.20464338831234,-0.957220763750299,0.979226476690323,-0.596535058771843,0.554754091193362,-1.36395271087486,-1.24597811320532,-0.827015631358798,1.50227605370896,-1.25046976213075,-1.18638769696591,1.58018809666682,0.784592675049602,-1.04185100630586,-0.719497791932563,0.51861289767756,-1.04811848408728,0.156612552226352,-0.528382796427156,0.313186394602886,-0.2607384677573,1.50695707486287,1.30708102601873,-0.662802376985811,1.66322076933391,-0.39677941925098,1.10922060764731,-0.896837009291002,1.37418850564578,-1.200883269413,-0.274263387572493,-0.811033190768913,-0.279312098061153,-1.25904565391971,0.0716733062225111,-0.45644075201672,0.737384091253933,-1.02168613606896,-0.275322539320808,1.49109508899226,1.42507128849618
"AGTR1",-0.0892644132001328,1.62119499522843,-0.704294862765444,0.97181600574547,-0.71421846288794,-0.678966122751774,-0.927886485210527,0.222379491051239,-0.794675906818361,0.791261173889872,0.183712133369037,-1.16848755315473,-1.04395287131342,0.0758593927460828,-1.21587672291096,1.15191331747354,-0.972541361807614,-0.962564683444738,0.976971297319216,1.30941292988876,-0.23038812662935,0.632616064448031,-1.15274891360055,0.0781171605621719,1.60038744271111,-0.0793837183801598,1.23609108820458,-1.17498538225823,1.03662414152594,-0.649749650915742,0.81350474574947,-0.554814262041765,-0.864481704275979,0.735330326044235,-0.803163623335203,0.71977294291215,-0.882781676163157,1.75591889810227,-0.944022149167453,-0.990973369928993,0.86770080854762,-1.16908700889282,0.567206073523622,-1.31133491809593,1.42567133528385,-0.361002922733503,0.783947893447755,-0.991223544011287,1.17562430142401,-0.988924641733547,-0.776940690123567,0.875514364065377,-0.143635909319234,-0.715883206793635,0.514041618460307,-0.912925780436389,2.41007168093769,-0.594733345276171,1.04323224932705,-0.875351100484137,0.816576666009101,-0.659001520768839,-0.72994351938263,-0.364692590807414,2.28453440976337,-1.11922899669462,0.916038080867987,-0.59721931663587,1.20398011431695,-0.940705716086848,0.687375593984771,-1.11246184629191,-1.16266459192488,-1.30234253281336,1.20605377524185,-1.18390462847161,-1.08976315579889,0.559591165421796,0.720796457611849,-0.446688446479896,-0.249443722372198,1.67735371771739,-0.461430733276842,0.909931289138011,-0.904611849606716,1.10764134762623,-0.200414978456754,1.86659812837548,0.219924425876556,-0.620909699943429,0.65109808942687,-0.813307806956097,2.13099437038875,-0.997536031020333,1.02822600491576,-1.37683033643046,-0.794525382211929,-1.09817160003942,0.505138341138605,-0.516135056640599,0.276412342045182,-1.01216824481287,1.39190844355731,-1.2612840460826,-0.0864195281050212,0.925517457831404,0.881486875730354
