"Probe_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation"
"205941_s_at",1.95111668730506,8.44842824729906,13.4023035390224,9.48244162002366e-25,7.30027563023874e-23,45.7266160412905,"Upregulated"
"216905_s_at",1.12355741756756,7.37261443643925,13.1948160868092,2.7224259473577e-24,1.93814113051028e-22,44.6778598825092,"Upregulated"
"202722_s_at",1.34104386887016,9.10904399848598,13.0495314571836,5.71118444384168e-24,3.91576378344997e-22,43.9411049131503,"Upregulated"
"203083_at",2.08649122222554,10.1417867150561,13.0131128216097,6.87886253459701e-24,4.67322237373247e-22,43.7561195772405,"Upregulated"
"AFFX-HUMGAPDH/M33197_M_at",1.08490266039761,12.4275899139252,12.9679727021053,8.66416971781603e-24,5.79770852318602e-22,43.5266688827115,"Upregulated"
"201923_at",1.25996123792189,10.1688295048224,12.8610697974039,1.49749165183029e-23,9.53388756506694e-22,42.982554032947,"Upregulated"
"201291_s_at",2.42207690664743,6.68344500573832,12.8517377937945,1.57083125181834e-23,9.97231703255499e-22,42.9350085928013,"Upregulated"
"37892_at",3.06152204233462,7.31694310558879,12.7231074616232,3.03867673286401e-23,1.8808564899558e-21,42.2788934191542,"Upregulated"
"218468_s_at",2.44145754003765,6.39494994384112,12.6952185751001,3.50666667096312e-23,2.15259100355568e-21,42.136454325768,"Upregulated"
"203476_at",1.2906120891316,9.6842759211215,12.644185461461,4.55831227943792e-23,2.78281842527987e-21,41.8756423524853,"Upregulated"
"201417_at",1.35181351327832,10.4088615302523,12.5811416358422,6.30451323041849e-23,3.80714006269418e-21,41.5531545312763,"Upregulated"
"219010_at",1.35721210618367,9.24696212571963,12.5375218922431,7.89197399116394e-23,4.6400225974962e-21,41.3298397566075,"Upregulated"
"211048_s_at",1.17279246901583,9.30861209716822,12.5321738039284,8.11238583178077e-23,4.75706035498871e-21,41.3024493895265,"Upregulated"
"212344_at",1.55039996131281,8.5539682677757,12.42698367962,1.39522834660568e-22,7.9717623711319e-21,40.7632611953628,"Upregulated"
"204846_at",2.28409146539585,9.15486720158878,12.3487230916371,2.0897573399983e-22,1.16706924328777e-20,40.3615600153612,"Upregulated"
"204017_at",1.38607152020021,8.94953931485047,12.3295761022055,2.30702309085118e-22,1.28197993848969e-20,40.2632112929826,"Upregulated"
"206074_s_at",1.27878293886594,9.40286488685047,12.2732299602667,3.08697596327264e-22,1.67773378999035e-20,39.973632445254,"Upregulated"
"217755_at",1.38832127318754,9.24469538520561,12.2403753256563,3.65872576627143e-22,1.97402872275608e-20,39.8046768880281,"Upregulated"
"211762_s_at",1.35426295876284,9.26510631793458,12.226404972602,3.93296283750934e-22,2.11176411827037e-20,39.7328106814143,"Upregulated"
"217294_s_at",1.56834074456439,10.3591305788131,12.1556100670111,5.67391725756462e-22,2.974868194125e-20,39.3684164155674,"Upregulated"
