"","GSM254625","GSM254626","GSM254627","GSM254628","GSM254629","GSM254630","GSM254631","GSM254632","GSM254633","GSM254634","GSM254635","GSM254636","GSM254637","GSM254638","GSM254639","GSM254640","GSM254641","GSM254642","GSM254643","GSM254644","GSM254645","GSM254646","GSM254647","GSM254648","GSM254649","GSM254650","GSM254651","GSM254652","GSM254653","GSM254654","GSM254655","GSM254656","GSM254657","GSM254658","GSM254659","GSM254660","GSM254661","GSM254662","GSM254663","GSM254664","GSM254665","GSM254666","GSM254667","GSM254668","GSM254669","GSM254670","GSM254671","GSM254672","GSM254673","GSM254674","GSM254675","GSM254676","GSM254677","GSM254678","GSM254679","GSM254680","GSM254681","GSM254682","GSM254683","GSM254684","GSM254685","GSM254686","GSM254687","GSM254688","GSM254689","GSM254690","GSM254691","GSM254692","GSM254693","GSM254694","GSM254695","GSM254696","GSM254697","GSM254698","GSM254699","GSM254700","GSM254701","GSM254702","GSM254703","GSM254704","GSM254705","GSM254706","GSM254707","GSM254708","GSM254709","GSM254710","GSM254711","GSM254712","GSM254713","GSM254714","GSM254715","GSM254716","GSM254717","GSM254718","GSM254719","GSM254720","GSM254721","GSM254722","GSM254723","GSM254724","GSM254725","GSM254726","GSM254727","GSM254728","GSM254729","GSM254730","GSM254731"
"GSM254651",0.631878871907057,0.873236907008593,0.305281814841092,0.910845885663289,0.581409794962125,0.533733865605294,0.499301242258139,0.727111143013372,0.350538547794614,0.882493659542408,0.838791595379121,0.417457658825936,0.633100249508613,0.807189817367314,0.528663837464103,0.929230152368315,0.525261914386015,0.159230648942162,0.820023298736431,0.898189257800479,0.564796611138221,0.883264270205508,0.369382563101668,0.760464525813526,0.918258534785276,0.533152387538927,1,0.480153933838273,0.919430385201788,0.694250542949513,0.891431877189776,0.721774892163827,0.449584725329476,0.916996777729338,0.603104524070907,0.897994401168918,0.564395272814357,0.865145735596757,0.309211261667505,0.477279136186932,0.876788885180181,0.495484192996205,0.890751057800904,0.379426321769602,0.865585267207481,0.531420906703149,0.898602972246054,0.322585667413536,0.854899047435351,0.479989387746585,0.463413068046062,0.914549242263825,0.87555894192228,0.278993694059288,0.91045681419518,0.489570606964265,0.889464744332707,0.291404816416065,0.912208559471093,0.499256900369671,0.849626888544904,0.562658414465877,0.518813871430389,0.337179077168973,0.850520125894401,0.354987241118126,0.901486699725391,0.34513778265218,0.910202901197161,0.726866067193932,0.872901547481295,0.343216797078219,0.201333641597038,0.48032271434219,0.872199438201062,0.319492612823365,0.503699004307058,0.893045320883201,0.847257902300583,0.46994585677247,0.469681013976274,0.933128346256661,0.384356939042748,0.881764433922133,0.523237672099221,0.798709738444456,0.90477507819739,0.811623330241622,0.873636047248695,0.430621738821243,0.827694270046487,0.477052180003923,0.902182732737812,0.482384394950978,0.887015229916698,0.512857302661323,0.290333313414789,0.372851064785981,0.582491131507454,0.369290336478201,0.871711623258573,0.655845031880692,0.915885045789319,0.422519329906707,0.718532350976302,0.918110751899221,0.895190495361873
"GSM254652",0.70610490405299,0.4064354474225,0.625304627059279,0.360458096268373,0.668360714739533,0.671101552570968,0.633515711733619,0.575927224239376,0.697702815694773,0.516537445722609,0.519219719556768,0.759059862410208,0.685092271444729,0.558085644946383,0.778140033848452,0.455126797506722,0.692340790692738,0.512730220541496,0.353141110084331,0.397472171842656,0.67244085640174,0.377853840177585,0.627427109160545,0.635119258750267,0.416116088574103,0.628111027642023,0.480153933838273,1,0.381209828624333,0.615639696815025,0.419237728707805,0.650326341768333,0.756337145464212,0.350494795778694,0.770483400013595,0.410070816592698,0.76644221753232,0.466816748739052,0.645160308824734,0.655535194534077,0.48650732374378,0.71160897045612,0.539523931951177,0.680392717108914,0.449668189216782,0.735957416644116,0.475039549414998,0.549733779312093,0.400718143049762,0.747790948036493,0.650275796460556,0.476221104614047,0.524716637037368,0.580731917978205,0.47503839151905,0.745020418232456,0.36006633172005,0.593951558522763,0.477547024123148,0.641107339223409,0.401618590297859,0.680282789312816,0.731854863026915,0.709535837676874,0.405424285820499,0.678923574070516,0.50957345499273,0.577819833731236,0.42938562736182,0.639871058747492,0.588603768445035,0.733929709496547,0.576582194009301,0.661500756973706,0.424638866667187,0.50601815828866,0.706122590505835,0.417931850520604,0.474006883557663,0.538943622977889,0.618400101237527,0.512547109670415,0.729422339248281,0.518092218617869,0.602407586866754,0.590408057424631,0.440974747557789,0.422732521543597,0.418913235456718,0.635130393691179,0.422037422351765,0.685982869416124,0.458838633299051,0.686408086194663,0.398103856411332,0.654606652018565,0.426283376299894,0.564488145760073,0.540378659172155,0.453705162300657,0.57088224631946,0.722274961071127,0.42895974746866,0.763680517154474,0.724181584888042,0.417922960764094,0.406720050760544
"GSM254653",0.549942282038379,0.921796973596357,0.228755280106322,0.925577752346473,0.545185769731697,0.456590883555637,0.419297101113685,0.689094748402572,0.253042554656821,0.880484772209899,0.881237056403749,0.310277653275029,0.558142616067554,0.813680842484538,0.457484545823812,0.941248687229022,0.433976962066555,0.0719965457832096,0.909597996631482,0.900526293580411,0.485508220245474,0.926364929901706,0.281395471035936,0.743043575565215,0.958024693274854,0.432304976730249,0.919430385201788,0.381209828624333,1,0.698526410620681,0.940287642307259,0.657129754351544,0.359520938244641,0.946282497766645,0.531551851670438,0.940853902538659,0.508949686098285,0.902895706652682,0.216581794588176,0.400457635188342,0.900988810445762,0.396828739131309,0.835010897354735,0.298325920792873,0.90805732508086,0.434160252397435,0.928094524295018,0.275354089628887,0.917573703276179,0.378545599171603,0.359685558629318,0.908397772485796,0.859351722148032,0.155048308571858,0.911383973528748,0.388416158537369,0.912457809734917,0.156673216379135,0.883351664957274,0.384366999148272,0.881603096052245,0.475916333867915,0.426377322022169,0.199175165053636,0.879048250499183,0.233707749471248,0.899453226609186,0.247543832814325,0.956883784378779,0.742576439285733,0.844418725864676,0.22433569636156,0.125919581184572,0.361338655253594,0.930690479558202,0.245113665003733,0.487765011741893,0.959210451985116,0.868503039071962,0.383336527729974,0.370433953547752,0.875839303578146,0.284824726289354,0.873836296046613,0.478666638022494,0.743097661985168,0.922802233089543,0.867695598440906,0.927334441131597,0.379327960716003,0.876030356102403,0.363418804845894,0.920531681541369,0.425614464016449,0.962090521530189,0.419646603337166,0.235950247637,0.295884009551301,0.538621893442017,0.316126729541769,0.852544499391316,0.627322665143803,0.930778516502845,0.367893232599277,0.655878948890988,0.937289070406612,0.943974917604269
"GSM254654",0.722839620524826,0.673428066607593,0.522028372664438,0.66638904993717,0.71374907677695,0.667820963591931,0.641910112388298,0.75627930665118,0.594177730941356,0.741093729742423,0.736750303496574,0.610139342291648,0.763801408031323,0.744503636836455,0.704387356083626,0.728135323190938,0.693329081605519,0.324852646410807,0.674631926336825,0.646775804720232,0.670269646527516,0.686466573514714,0.565921606586861,0.855738475001867,0.695419491791953,0.641399644696434,0.694250542949513,0.615639696815025,0.698526410620681,1,0.68036326366646,0.674417332507519,0.605696943000499,0.686890560585532,0.762172509058353,0.728908449291277,0.751104751028301,0.695392569344873,0.620425685682717,0.688174876627603,0.737839884161651,0.620703756401317,0.697463835200846,0.607560866289202,0.666165384915233,0.666528600900196,0.729911072123914,0.546488642715653,0.67896749996669,0.666584741900946,0.637606606667822,0.735368204577606,0.737231892903519,0.391417723948455,0.718084720980806,0.717242082633684,0.666521937308578,0.411262092391665,0.704806985302139,0.571178325819756,0.687879945912017,0.711785949780127,0.696127938183874,0.530711202447106,0.701445949540324,0.504541989282413,0.728978430738398,0.541671162418837,0.710354653819965,0.880901905237516,0.783655364802013,0.492375389418608,0.419083650127789,0.52528324694087,0.715310871456863,0.475213594563666,0.755428527242046,0.696016906847333,0.758599827149274,0.594186460378828,0.592729482722167,0.689338809258117,0.585994807351382,0.746237745198289,0.790512041846478,0.740141267323531,0.736121037152535,0.745719971323737,0.723246171783488,0.65499678178808,0.664723708698768,0.546385715724033,0.736173535717509,0.701121931298775,0.695801639349652,0.619151793567783,0.535089648478273,0.49974025484712,0.608074085713843,0.551410256523768,0.711670995147418,0.83630199599645,0.708426669621432,0.648273509877626,0.796144394437825,0.675998863463255,0.705089005357342
"GSM254655",0.580075227544269,0.960275472934992,0.310983030256276,0.943173233452296,0.550031939810809,0.483248133927166,0.477249548150447,0.720675986748039,0.307031904600958,0.924686625440981,0.878591275880507,0.329949568679373,0.583109071126342,0.848541495611745,0.487253452663432,0.925522743867625,0.454706299250642,0.131519031706848,0.947892183457369,0.921127562170371,0.534019714202716,0.929804509477022,0.338973450315524,0.727714781246428,0.934714390149687,0.440087359823852,0.891431877189776,0.419237728707805,0.940287642307259,0.68036326366646,1,0.682164749721205,0.406416984680362,0.909237577287639,0.529714431113282,0.933405240414534,0.519469133510116,0.948614985527097,0.274924130451714,0.434804399125394,0.915597474823227,0.441300080264281,0.867330488640353,0.334067832588812,0.953478359552705,0.474626479773353,0.95984258304238,0.309464440942014,0.958748236186345,0.429534796306584,0.384637991884382,0.936369169950508,0.871320179521666,0.203732468649502,0.92951683845542,0.401722686915995,0.88216818997292,0.198304382176696,0.919933967021875,0.426845111779293,0.933745013384828,0.450374740494312,0.461670063044945,0.268274228625335,0.910038826459478,0.295227245890133,0.906488360351067,0.256972827227067,0.946708265571095,0.717715875900087,0.84494466841151,0.312291934453715,0.202720353561289,0.419193496097442,0.953470613687598,0.239758987397847,0.490364721261587,0.952759112788805,0.885478014380769,0.41652619772337,0.449668696128123,0.905865687371897,0.34163457620018,0.898112661225248,0.50663097487532,0.772576228047447,0.929430689533322,0.897938009162481,0.949880959779474,0.405130916682099,0.93203040559641,0.349589430498574,0.941646146140861,0.435303469280484,0.959300973628615,0.454725007835064,0.250465952059164,0.381277862506118,0.556090568456924,0.340610049874341,0.894563939379633,0.65709692913479,0.94078943889766,0.382171479387677,0.693676905456906,0.955201014268337,0.958937213086109
"GSM254656",0.736221336830285,0.679496611075858,0.556739396289121,0.626908811086581,0.694111787797069,0.723818682660446,0.683643273858295,0.722674423662641,0.605145110902458,0.754065718190271,0.783928416253338,0.651761429477394,0.731255675080949,0.772035294870774,0.770239708630432,0.704275297937983,0.662642890408903,0.439429801982565,0.606377440398203,0.670885689172255,0.742260163133051,0.621484587774306,0.586981059767232,0.700457334374207,0.680481849855741,0.681007494386144,0.721774892163827,0.650326341768333,0.657129754351544,0.674417332507519,0.682164749721205,1,0.737754665544528,0.611921684637318,0.770006999618635,0.664556182118539,0.774876330271224,0.707360237856102,0.521148354364824,0.617185018738901,0.683587642859994,0.729830638137288,0.79260023858082,0.596347161231379,0.677558398140195,0.803889582900693,0.72381154687705,0.57646405947513,0.670412029416156,0.71482146204093,0.678440523918177,0.709212294748954,0.763353654432506,0.545986391138652,0.745544258576929,0.660217044015703,0.613545382189084,0.58624474684652,0.706829629578449,0.72491825980709,0.65765896314153,0.699885972437823,0.723062792355829,0.620417145177914,0.620895123357074,0.624500036787143,0.746444553988726,0.629396467160622,0.685021622560245,0.706138345832332,0.80078358289822,0.674300949064395,0.527590882851893,0.759485324084604,0.657404927444236,0.547496040446579,0.631909528698223,0.696682763937899,0.690097921664837,0.56164131504938,0.679116292667629,0.758169682068749,0.563281581193186,0.776608643877498,0.645843153454756,0.78456408149009,0.697671877674441,0.670113742795031,0.683194792101466,0.586983971481576,0.68586499480953,0.680181012197528,0.727721329521294,0.604337459391786,0.680754260133557,0.67421680676605,0.403288778332587,0.677346379138828,0.657368499411532,0.481660382287873,0.811212330154589,0.732753904798491,0.684612072072059,0.697057812851453,0.778955565624226,0.696694378186085,0.668116599760863
"GSM254657",0.75283940208364,0.422510027489916,0.670318296034534,0.356607858212636,0.639278173614961,0.748025960789023,0.731644412152017,0.629441959665591,0.769536759315416,0.537307321973144,0.55740974680104,0.760921487255642,0.670155398736214,0.532447412698269,0.792065390867165,0.437758877457296,0.693386784157496,0.56034946516979,0.369215449487484,0.431429896357975,0.716687598164677,0.385343150103828,0.680268099967354,0.594505903018814,0.411340443457948,0.71450146176075,0.449584725329476,0.756337145464212,0.359520938244641,0.605696943000499,0.406416984680362,0.737754665544528,1,0.331628358526581,0.776884716103587,0.372679187179661,0.79743338959643,0.482863825481905,0.6794909101414,0.697553002122783,0.435734626595003,0.802165175967496,0.58632382189231,0.764707736005579,0.445675184563011,0.773049782503251,0.476392264881297,0.670606696052805,0.423390319715465,0.764591720413498,0.761029553093146,0.461795389034957,0.573472808105638,0.707763745036382,0.493324756653744,0.742546133310331,0.378294036273217,0.732386515899273,0.460275077107305,0.737172248778411,0.3850280670581,0.713152641439652,0.812895903124201,0.786514905131506,0.411747918216298,0.733588934003684,0.491446593789725,0.724466556815869,0.412080518541168,0.579306641111506,0.595809675525447,0.810910978937673,0.65200728298319,0.736506116551303,0.433349443650877,0.622575220519428,0.67806100427336,0.417247785374821,0.50639154776987,0.565671481363553,0.712339612540514,0.542149010843619,0.729575787687843,0.577075732533978,0.65702089123954,0.678165007001691,0.441510103837684,0.468018226943724,0.418145557737752,0.701082962255341,0.448923929872972,0.760446664710349,0.508004647416505,0.687895487609132,0.387702808968259,0.693777958793577,0.481929220289548,0.681160335145268,0.683987525481186,0.54576577943678,0.597879245565358,0.758787574147458,0.455119926950018,0.778715295598157,0.709980037264327,0.432503570414868,0.410169452092341
"GSM254658",0.548307073626609,0.90693550777982,0.212650334691662,0.937460674034579,0.514850480963477,0.413474767076053,0.398643454865355,0.700655887161446,0.240461297960708,0.862249227890528,0.827345775131967,0.298044942944581,0.549985020713717,0.779873304654882,0.411465461966088,0.930936712253002,0.399581488653579,0.045465766635875,0.902285626103411,0.894303935035197,0.453216352778882,0.913842516078919,0.288579698612637,0.705569160665644,0.9287798707311,0.444272715404223,0.916996777729338,0.350494795778694,0.946282497766645,0.686890560585532,0.909237577287639,0.611921684637318,0.331628358526581,1,0.512021076164801,0.945770022375996,0.467586456843188,0.879010272299311,0.219104441919552,0.392618478199627,0.894747685354201,0.358287654467256,0.815306076739623,0.277457229211394,0.888686813303894,0.400986023639932,0.900341810809016,0.251150132615325,0.905108511956674,0.375708103459365,0.326812814248944,0.90733686564841,0.836781321860832,0.121078301730551,0.886310903475066,0.387320366834669,0.930196536890427,0.126022164183255,0.86484913373128,0.366393134836586,0.895473664688095,0.45567945271545,0.41144110060794,0.184258119208023,0.879660257257422,0.19678960168443,0.879555149502393,0.235226732976236,0.946161496386006,0.724550812868692,0.817970313901656,0.201792417767123,0.0779524248224059,0.31563896381284,0.907915986967089,0.208695388272968,0.461606836406867,0.92183780104844,0.846828771549116,0.372851041687935,0.354475558452924,0.850919121426197,0.284519296824652,0.846958008733458,0.464671068554707,0.713265121746112,0.902078033604865,0.856927224593184,0.903982319527972,0.356822725938096,0.859997314901333,0.32146136253676,0.895840334704304,0.414332050364142,0.925722076428463,0.395138314440083,0.271304595861663,0.244758332717991,0.510911615590842,0.335211941596678,0.803113064769327,0.613274249704663,0.923508992328502,0.320576566769592,0.636733014258966,0.92361459660133,0.933372007871271
"GSM254659",0.822356008467104,0.523679363672849,0.672954691326991,0.486263947513968,0.812706660790931,0.767045866643843,0.757154109398073,0.70138007197912,0.798797267529941,0.626347792479857,0.650910314087249,0.790762272553742,0.791465503448789,0.640755823371521,0.827811319566538,0.58572158822833,0.774266761297087,0.532726166580716,0.481160200024779,0.538021895120328,0.728879534164898,0.501707498034285,0.702908149521749,0.734964994435596,0.539327906289416,0.738638178063309,0.603104524070907,0.770483400013595,0.531551851670438,0.762172509058353,0.529714431113282,0.770006999618635,0.776884716103587,0.512021076164801,1,0.544564482630891,0.823120490561949,0.575798048476282,0.70359711721183,0.757304833172714,0.576800542438973,0.764821321548883,0.650902737698652,0.77276661268714,0.543671344267917,0.780843729641613,0.586790220529477,0.653418654912289,0.539906697624808,0.831581644170087,0.755837060805338,0.58758142030135,0.673391987820826,0.59955694597765,0.600342698832002,0.85075813427464,0.505714653352121,0.642053552774862,0.56756106128896,0.724451413941786,0.513957441713938,0.860562737735737,0.813050475040296,0.714314179061424,0.519666069331069,0.715914751456198,0.626207731175154,0.712661360725904,0.552300832962183,0.807107283474579,0.720110260928514,0.748343894989628,0.61994809613148,0.745183404714602,0.543114437103777,0.624334495069672,0.810706983087704,0.560572607185275,0.58730032293178,0.621518549196567,0.681989278803634,0.620082108939738,0.739815595831376,0.638762160436237,0.72125983083028,0.692818582617114,0.56473673248991,0.559391433272414,0.54687937252899,0.663911976915414,0.525286123215436,0.787749710504006,0.602014571212529,0.793592885956946,0.538227722183956,0.699369467256928,0.522693776344966,0.63565865768602,0.688922166034041,0.559069447453008,0.660365776132317,0.803052110302645,0.561070551528491,0.820483205746819,0.829790452265638,0.545701589379979,0.538862763171792
"GSM254660",0.568562541780699,0.940631872054427,0.285717114254308,0.936187956611455,0.572423834339866,0.45881910024828,0.45029401657342,0.718573397286141,0.302005750910147,0.910293206920686,0.889186309960045,0.356445859195087,0.621364265602427,0.85428806317942,0.484281740980413,0.941839560275678,0.451083248742682,0.126868026569893,0.916132427728037,0.895643179455031,0.521350065404444,0.909390896210896,0.328355850598537,0.746137130116318,0.940991653815389,0.473002605571793,0.897994401168918,0.410070816592698,0.940853902538659,0.728908449291277,0.933405240414534,0.664556182118539,0.372679187179661,0.945770022375996,0.544564482630891,1,0.527603657180612,0.919142733356389,0.296083654756549,0.428317404421607,0.923305733087536,0.408225627573348,0.853379203693434,0.310790736882193,0.909361259964609,0.461452368996955,0.935019118911451,0.320402422801542,0.930035196388849,0.430638715395892,0.373530149622107,0.928004257110974,0.856701467151234,0.19870835280905,0.92680153747233,0.441175613920572,0.922513766458042,0.19019866498011,0.902677954331109,0.394264358068424,0.922138668729172,0.479487314861342,0.451131734697831,0.241064661823383,0.902175657777841,0.273608945572623,0.906176127420499,0.267833811985126,0.94666122090887,0.763023283729515,0.848538452170543,0.27426999954477,0.166165813693238,0.386147105358722,0.912635977031121,0.254917390009784,0.511689788995361,0.944043189605581,0.891261960620676,0.440792053571984,0.402481996910358,0.857860589074284,0.340793158322789,0.886266854368606,0.518010917852505,0.734808381202121,0.920005895713679,0.887168869567442,0.933754985202276,0.423128691538057,0.921592209731162,0.340562361401737,0.904163557788281,0.45498491566698,0.944365421849417,0.474161389258163,0.303835611475125,0.320596959673155,0.533716133911716,0.376684799768583,0.852290024817057,0.644447417963336,0.91701332722445,0.387029010506488,0.692036633580833,0.931732872268532,0.940817075720293
"GSM254661",0.728864854374983,0.518978057251292,0.611385659974904,0.433821296968009,0.789078562917744,0.734431336605546,0.683179396084276,0.702283017947787,0.716214545977348,0.649806331504886,0.669883472661418,0.771209201069884,0.717256239048272,0.675466713484769,0.834818468138771,0.55399135310904,0.750556416241066,0.454942752183632,0.490857568199983,0.488491100832589,0.761430481172489,0.516231452412094,0.617258989280502,0.743637405875399,0.552427973819773,0.681358785826145,0.564395272814357,0.76644221753232,0.508949686098285,0.751104751028301,0.519469133510116,0.774876330271224,0.79743338959643,0.467586456843188,0.823120490561949,0.527603657180612,1,0.577212570734424,0.682750845463937,0.662932316434841,0.610351472695319,0.78352081415895,0.670346336681854,0.694999513188493,0.549366437415419,0.824310356934712,0.58341691228346,0.632120606601347,0.516361242787565,0.736509885244912,0.683910788004502,0.570863392714084,0.619721121990412,0.56637660477943,0.597683809248578,0.760199800917154,0.486858641366617,0.60246357930305,0.578888917830611,0.70045166225258,0.519754381350824,0.730489205370172,0.766765071864487,0.68115372026347,0.52314541435529,0.676270703795175,0.632776713961017,0.645445351764305,0.535877420694853,0.732475873655241,0.708531059830202,0.696889956562753,0.599138971499501,0.6974388091481,0.543438526483567,0.547926730309828,0.763369753374128,0.533822714205762,0.573117329462009,0.553792913569586,0.697438909580859,0.608913028764425,0.668959155014806,0.660378196323711,0.744339821104589,0.757084424477406,0.554048759297583,0.559686931440566,0.550592736738664,0.644891243147752,0.536514156719577,0.680332168614874,0.576452578096015,0.695907906624709,0.525376092277399,0.698372987801784,0.458909045558596,0.625336867852684,0.610997010198806,0.497558493859528,0.683940942716448,0.797273159991394,0.533000198292551,0.813539061624215,0.778671452367224,0.518210903100876,0.503783524107207
"GSM254662",0.61894122051386,0.952656713042611,0.347361267166578,0.903096010544259,0.577862416360225,0.525697501717986,0.51818514303862,0.757199670933893,0.383470424985755,0.933157838779218,0.913181945515341,0.40472046038524,0.613382323830306,0.863756232370192,0.549688606330314,0.896459899390295,0.474663593616017,0.187366734117855,0.91138937468614,0.887696534143562,0.558941887111103,0.925409381843938,0.39413162268243,0.731198733850717,0.931509626183757,0.488985185372403,0.865145735596757,0.466816748739052,0.902895706652682,0.695392569344873,0.948614985527097,0.707360237856102,0.482863825481905,0.879010272299311,0.575798048476282,0.919142733356389,0.577212570734424,1,0.34170036053021,0.458622143968475,0.902958240665335,0.499853996983665,0.876526468501294,0.390069549439218,0.961639233130272,0.525648055091659,0.951327448087415,0.371234194563532,0.95330350227825,0.475569805784497,0.435234398279435,0.919201013059941,0.863245993940318,0.263747977346821,0.932940844734357,0.466238794456259,0.863250013426502,0.281289226103539,0.92037969718016,0.465393723479998,0.905941518580972,0.499923839687597,0.50870758925682,0.322601835943741,0.918809153297051,0.342180427295014,0.895865467166939,0.334403606490585,0.933590089576098,0.73556947645878,0.837941497564712,0.384216194143806,0.26528578583746,0.458041384048883,0.942295750710471,0.299745082252955,0.514634619431769,0.931796512190162,0.89235530849356,0.450023800870727,0.501513573986993,0.883708455353653,0.423704950777803,0.916889214939854,0.558790118958779,0.815505551308019,0.889278707441395,0.85226540167752,0.926684887891901,0.472565580658654,0.940256973232313,0.417727418382519,0.915965183175126,0.484880426504755,0.932735696487609,0.495400297420309,0.293108334181412,0.407881656487623,0.636544282692763,0.38150003481894,0.897034106356556,0.7021813097059,0.935302528796984,0.45507469040304,0.720583421425869,0.931814439056987,0.936731146609765
"GSM254663",0.637526854527066,0.282542494236688,0.758966117506182,0.255104630795732,0.55095962417689,0.66496160427223,0.665197651558623,0.577765114247901,0.735682798629165,0.40601083283506,0.366837995393503,0.751953102476385,0.658849608839706,0.40131491951939,0.690650664484085,0.307118924129304,0.746193554649783,0.604604662370378,0.260895085385999,0.282526800114837,0.675137438384078,0.26587133016125,0.713505214571532,0.544660738063325,0.242074581568821,0.6987516311601,0.309211261667505,0.645160308824734,0.216581794588176,0.620425685682717,0.274924130451714,0.521148354364824,0.6794909101414,0.219104441919552,0.70359711721183,0.296083654756549,0.682750845463937,0.34170036053021,1,0.720588130225397,0.340557178732354,0.702586706266185,0.43137144821595,0.688393972355196,0.302415317249625,0.677818550750033,0.333295689264105,0.64571661012273,0.290123123443374,0.732184698945264,0.752562675672242,0.369381200352863,0.414900309979426,0.624824257936646,0.352238291132989,0.765164278562711,0.267678966812007,0.648638259811364,0.349448380784877,0.638687344708244,0.304360135898091,0.629607515795927,0.744098204085537,0.771022525832799,0.310628392555153,0.671089296305945,0.351489201267369,0.719212754452722,0.271480679920419,0.574382468753426,0.474579546401899,0.717182156624197,0.731249785123797,0.628043222201505,0.280485847445681,0.585048596888307,0.653741041561959,0.274048381841025,0.394378212712765,0.608612376353834,0.657702260328305,0.372179291300318,0.723833476180046,0.414634072875934,0.706425182490001,0.514783524358133,0.315572137088592,0.366644429986795,0.301164855861272,0.619074408300092,0.303938391871762,0.574966753606756,0.363365610061555,0.689380191448497,0.237680100843892,0.653467342576209,0.574128698779313,0.636537128166671,0.51141902256704,0.577930111307506,0.412193608108883,0.636986360627128,0.290712606977112,0.660825815181799,0.683272179682528,0.281004065244488,0.281826181158843
"GSM254664",0.763173882491105,0.433577816058758,0.680492332797109,0.436149104716576,0.616944679767989,0.658021664948891,0.834487220867437,0.648364678902814,0.756150582932404,0.513710296825111,0.489962918109733,0.741901726718834,0.770113028105848,0.501998588696924,0.669829261373232,0.461997297187129,0.762443063594998,0.49604415255937,0.417432801164708,0.456865508981736,0.665891075403803,0.410227544002294,0.705283509699915,0.646815588156455,0.39608082594208,0.732833274348659,0.477279136186932,0.655535194534077,0.400457635188342,0.688174876627603,0.434804399125394,0.617185018738901,0.697553002122783,0.392618478199627,0.757304833172714,0.428317404421607,0.662932316434841,0.458622143968475,0.720588130225397,1,0.445771547243252,0.684796822462914,0.55181303508939,0.785993594640034,0.427346306143154,0.705426362238554,0.47498267251515,0.584670300517209,0.447125945604537,0.777672425455277,0.712903742954638,0.500170763005669,0.559104643448553,0.60284691758307,0.49044618253727,0.810583211050001,0.405759542993217,0.60019568286535,0.487347592614697,0.691965663440358,0.454079656524755,0.733115486780223,0.77677109319287,0.748688298155524,0.436963046127958,0.71220435311098,0.476898951156005,0.640124168010351,0.415895141066749,0.654095540184688,0.590040968255432,0.695193265764716,0.584196814010653,0.64755110126904,0.429837697503875,0.589718306272467,0.714109969772375,0.426531371408587,0.502467307997329,0.610061028836731,0.60470870289613,0.521979463853004,0.689472100213425,0.522070608571244,0.72622703788992,0.581635898138905,0.481533821094086,0.511353071029934,0.455183131209215,0.653294556452956,0.434339218098645,0.626240302004632,0.508104541005743,0.634285087676094,0.40388584135139,0.660962856762881,0.54516081278994,0.635097974502905,0.560469598089221,0.57701383940373,0.505852954446267,0.691857653893844,0.454267406847272,0.668694373768606,0.734940273008565,0.446333744576987,0.440986936633547
"GSM254665",0.558832062987342,0.923912698125825,0.341950094052055,0.881619464435877,0.631768028624308,0.488734666965187,0.492002091691602,0.758705825680812,0.347919424440132,0.905920373178477,0.882176819406951,0.406969362697403,0.632472757164662,0.891480887387697,0.535475428158264,0.903188153719441,0.475163049749157,0.165272915483254,0.914419464927887,0.848133569126763,0.568352571996223,0.909929565722321,0.351573181174549,0.767770486332067,0.915949407839551,0.490967448200236,0.876788885180181,0.48650732374378,0.900988810445762,0.737839884161651,0.915597474823227,0.683587642859994,0.435734626595003,0.894747685354201,0.576800542438973,0.923305733087536,0.610351472695319,0.902958240665335,0.340557178732354,0.445771547243252,1,0.436399554902425,0.825950356672639,0.341921131206621,0.923161694948694,0.510457148148869,0.914850126496827,0.364531659399018,0.903334316274882,0.443154372964253,0.39531045042621,0.914737518812617,0.813053804476679,0.20659051629537,0.890942855174557,0.470334338359132,0.876097007081601,0.173705780430131,0.878948778879194,0.418575153352355,0.92780659922344,0.495222168174856,0.4998577703698,0.277269681671534,0.89298975453997,0.280466127213291,0.925820234538021,0.319477870130179,0.931214444686235,0.762755569607579,0.837168540626369,0.327741287016931,0.215540082452956,0.399590274697775,0.914650599946072,0.260827219390132,0.548575897594498,0.899463190442703,0.852367257777977,0.419219290362674,0.480831056691435,0.85453793409805,0.385833406105368,0.868754019590826,0.54849448677,0.754556557223408,0.900177352282103,0.868017114577893,0.910450535673526,0.446791906244905,0.906526725591671,0.365722213474469,0.874236823631025,0.471938806835145,0.917314381669298,0.459999433421336,0.291832242381382,0.344717290175857,0.52568923955889,0.376345190838945,0.864909957810659,0.701790982784225,0.885713592553222,0.435546188543286,0.697046507434877,0.895116885299479,0.904108901122848
